,,,,,,,,,,,,,,,
1713340037.9274733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,204.0,148.0,202.0,,,
1713340037.946589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,298.0,190.0,224.0,,,
1713340037.9650288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,304.0,206.0,157.0,,,
1713340037.982631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,214.0,113.0,202.0,,,
1713340038.0005314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,146.0,111.0,142.0,,,
1713340038.0176024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,153.0,97.0,147.0,,,
1713340038.0341804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,152.0,97.0,183.0,,,
1713340038.0527332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,135.0,97.0,250.0,,,
1713340038.0697813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,123.0,98.0,315.0,,,
1713340038.0858686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,330.0,181.0,430.0,,,
1713340038.1045883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,643.0,288.0,546.0,,,
1713340038.1233642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,631.0,308.0,483.0,,,
1713340038.1416292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,543.0,345.0,258.0,,,
1713340038.1590354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,426.0,343.0,130.0,,,
1713340038.1774447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,264.0,350.0,118.0,,,
1713340038.1972022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,273.0,370.0,121.0,,,
1713340038.2168026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,274.0,380.0,122.0,,,
1713340038.2353725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,221.0,335.0,124.0,,,
1713340038.253385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,193.0,282.0,126.0,,,
1713340038.2704318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,194.0,265.0,126.0,,,
1713340038.2889955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,150.0,252.0,128.0,,,
1713340038.306285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,123.0,221.0,128.0,,,
1713340038.3248525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,132.0,144.0,128.0,,,
1713340038.34353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,132.0,118.0,128.0,,,
1713340038.361543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,142.0,105.0,129.0,,,
1713340038.3786232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,159.0,109.0,130.0,,,
1713340038.396246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,180.0,110.0,130.0,,,
1713340038.4133725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,204.0,124.0,130.0,,,
1713340038.429846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,216.0,111.0,130.0,,,
1713340038.448418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,218.0,111.0,130.0,,,
1713340038.4671009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,205.0,96.0,130.0,,,
1713340038.4852743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,165.0,97.0,131.0,,,
1713340038.502559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,113.0,97.0,130.0,,,
1713340038.520954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,97.0,118.0,131.0,,,
1713340038.538258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0,97.0,227.0,,,
1713340038.5559266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,97.0,98.0,361.0,,,
1713340038.5727417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0,98.0,326.0,,,
1713340038.5908067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,99.0,98.0,252.0,,,
1713340038.6093278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,99.0,98.0,190.0,,,
1713340038.6279821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,99.0,131.0,,,
1713340038.6458638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,98.0,127.0,,,
1713340038.6643925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,99.0,127.0,,,
1713340038.6827762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,100.0,99.0,128.0,,,
1713340038.7005954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,101.0,99.0,128.0,,,
1713340038.7173238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,101.0,99.0,129.0,,,
1713340038.7335243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,101.0,100.0,129.0,,,
1713340038.7523227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,101.0,100.0,129.0,,,
1713340038.7706335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,101.0,100.0,130.0,,,
