Time,Pos_mocap_X,Pos_mocap_Y,Pos_mocap_Z
5.275,0.0871754593690621,-0.0814098982510863,0.22165424112287
5.28,0.0871237772658774,-0.0816929038003972,0.221632365799747
5.285,0.0870771956206371,-0.0819979196650541,0.221597689329537
5.29,0.0870379943525112,-0.0821546047194034,0.221541824278501
5.295,0.0870320980363516,-0.0822197228044587,0.221504194496588
5.3,0.086968935492182,-0.0822096742178863,0.221483545203302
5.305,0.0869656752124968,-0.0827090843692337,0.221454005163149
5.31,0.0868387671472162,-0.082780894388808,0.221401797183388
5.315,0.0867112189225798,-0.0829910422730265,0.22126749765434
5.32,0.0865432874978586,-0.0832042929706575,0.221198432438268
5.325,0.086413152381756,-0.08338318264337,0.221179431416129
5.33,0.0863398486410774,-0.0835478450274709,0.221153905846867
5.335,0.0862575630417517,-0.0837290269663747,0.22110038398312
5.34,0.0862186631953159,-0.0839427040179997,0.221053381771324
5.345,0.0863008225394488,-0.0841136252393556,0.221090028131027
5.35,0.0862189197229347,-0.0845598679230969,0.221136699969814
5.355,0.0860478842550249,-0.0849899116345306,0.221356236758873
5.36,0.0858246247036671,-0.0853355916365455,0.221778506659781
5.365,0.0855724640708468,-0.0856089697246681,0.222341459298767
5.37,0.0852678926431553,-0.085589250864809,0.223039640881408
5.375,0.0849764957069638,-0.0857447167118832,0.223726467318661
5.38,0.0847062602006922,-0.0862011431481192,0.2243577061309
5.385,0.0844157254190951,-0.086617167792233,0.224988356573351
5.39,0.0841235514601433,-0.0869502472760712,0.225586952155416
5.395,0.083878976584438,-0.0877448550025029,0.226038420959791
5.4,0.0836277739223047,-0.0880825046570766,0.226469389961853
5.405,0.0833041673081564,-0.0882978512148808,0.227026752560866
5.41,0.0829421248513308,-0.0883792334817919,0.227415019922722
5.415,0.0826400332724234,-0.0888359406888178,0.227659602747252
5.42,0.0824679273923947,-0.089194224446434,0.227787852579282
5.425,0.082364091633066,-0.089389746232978,0.22786854458061
5.43,0.0820241653576575,-0.0900152062524996,0.22788512989063
5.435,0.0818116540593182,-0.0902736343752249,0.227828155311434
5.44,0.0816493239902876,-0.0904287215724944,0.227715415766953
5.445,0.0816004629908432,-0.0904954764831065,0.227679239834672
5.45,0.0815313319235217,-0.0908665040600635,0.227525336471132
5.455,0.0814055660041157,-0.091183349457085,0.227387395872155
5.46,0.081327883786746,-0.0914326441454925,0.227274136874007
5.465,0.0812890634041445,-0.0917611657661351,0.227131496506215
5.47,0.0812908129066814,-0.0921113506453667,0.226977777052213
5.475,0.0813541375224412,-0.0923641014966624,0.226830887291343
5.48,0.0814630725799196,-0.0924913807972351,0.226692487848515
5.485,0.0815930020242941,-0.0925196502945263,0.226565235738146
5.49,0.0818312943279287,-0.0929622011590923,0.226355546096029
5.495,0.0819544187736084,-0.0930856715658279,0.226270005662109
5.5,0.0820637237063438,-0.0929921048186737,0.226302964225406
5.505,0.0822494762904284,-0.0932619748831914,0.226248401906797
5.51,0.0824446681800521,-0.093657538750849,0.226208774415611
5.515,0.0826811554993206,-0.0943146261219021,0.226109496386152
5.52,0.0829077527336965,-0.0949286790259255,0.226026666483415
5.525,0.0831240106083566,-0.0953789998483833,0.225938016181026
5.53,0.0833847425854272,-0.0956120685335869,0.225893594940529
5.535,0.0837143098138982,-0.0958266741103676,0.225920857848087
5.54,0.0840547227166494,-0.0964220484913787,0.225868550121516
5.545,0.0842280536744238,-0.0965266261085234,0.225907969551891
5.55,0.0845680666878294,-0.0972758659767534,0.225826810681487
5.555,0.0848745685911088,-0.0977762614640895,0.225790843136885
5.56,0.0853031072964957,-0.0981577365734169,0.225782092872613
5.565,0.0857187274419665,-0.0983618046528622,0.225826655111073
5.57,0.0861969718830376,-0.098664821684967,0.225859032656888
5.575,0.0868365820139455,-0.0993477260081236,0.22581983717403
5.58,0.0873282932371391,-0.0997293210261542,0.225832094954229
5.585,0.0878195111688507,-0.100054816097305,0.22583314439151
5.59,0.0884013816362249,-0.100729003572859,0.225731650419574
5.595,0.0889049720768098,-0.101591962871671,0.225530731136359
5.6,0.0895902627936913,-0.101870291249603,0.225499011405602
5.605,0.0902367207494726,-0.102452734667659,0.225361145954519
5.61,0.0909535766807361,-0.102999331426374,0.225184885055918
5.615,0.0916722559288055,-0.103524496983896,0.225014339471659
5.62,0.0924124622883569,-0.104046973387004,0.224873294894033
5.625,0.0932087883888576,-0.104554055033913,0.224732434900012
5.63,0.0940546805031218,-0.105062989759868,0.224576077893871
5.635,0.0948855049852398,-0.105663647502398,0.224411538362675
5.64,0.0956535650630045,-0.106341983354345,0.224256643821167
5.645,0.0964207453883217,-0.10668408196124,0.224305480306497
5.65,0.0965681411731713,-0.106832267679492,0.224324515761064
