Time,FL0_vel,FL1_vel,FL2_vel,FR0_vel,FR1_vel,FR2_vel,RL0_vel,RL1_vel,RL2_vel,RR0_vel,RR1_vel,RR2_vel
27.6,0.464595981806271,1.27252014417665,-3.28860491909084,0.0201414475414037,0.328459736225966,0.183199460140934,0.590723643555919,-0.150959730909574,0.105901688686941,-0.0461062588638954,1.43916507718112,-4.35390538072182
27.605,0.434236648177641,1.44795195888299,-3.75223627599342,0.0187806613456655,0.348421565535443,0.110770527824343,0.731378124116588,-0.207124089352396,0.0741892122222259,-0.0392612896124609,1.64096211916854,-4.82276678469791
27.61,0.353615101446573,1.55332336357758,-3.9081276740786,0.0568018714512309,0.346416884350756,0.0208234137967691,0.777771094511584,-0.248259686402775,0.0902182010062328,-0.0623759365346991,1.74382287976313,-4.92552514113159
27.615,0.22296953730747,1.55957317948883,-3.78563184260631,0.0548700043117611,0.3088732694813,-0.0173178829089542,0.79209904567431,-0.296524371362969,0.0922670226519231,-0.167242455266294,1.67718659486912,-4.62243925750759
27.62,0.150187374809794,1.59481855943316,-3.84717058920456,0.032579971707273,0.314724332848042,-0.0263065919281365,0.804160389392091,-0.282139117859924,0.0630907245693881,-0.267487245097543,1.72008933423002,-4.48680919494223
27.625,0.112513728628005,1.59962857792172,-3.91993394815697,0.0455539716485355,0.309581497830122,-0.0428808177103283,0.747021438679274,-0.215871217723463,0.0336373222115422,-0.292640183826593,1.78693013963048,-4.39053336599286
27.63,0.104928651972475,1.64148648279333,-3.97261825105271,0.0781581359822479,0.311501309983124,-0.0292328029026483,0.689214595852486,-0.141527529327428,0.0122854995845437,-0.281341382517788,1.76861235247203,-4.32548618779172
27.635,0.113925867934982,1.71052699642021,-3.96090207210933,0.0954123123676573,0.300767267210531,-0.0231195634176261,0.699942264584565,-0.134425052433698,-0.00174285928357591,-0.238650126252519,1.73691054501691,-4.32045696168313
27.64,0.0709430367474935,1.84811255306795,-4.1633545533851,0.136760693907275,0.283335362772423,-0.0258449598163734,0.832667373375056,-0.196267268284169,-0.00413058189090103,-0.227110153438236,1.84277442135981,-4.51129703770723
27.645,-0.00244789357665954,1.81738513814404,-4.06953401240956,0.184854851287814,0.270252647360508,-0.0306264873102135,0.935984944072115,-0.234042849140356,0.00203251517568148,-0.277967560792355,1.80315133432092,-4.31431513474229
27.65,-0.0577215885430935,1.75026055300904,-3.8860270925958,0.217180702495913,0.226608942928286,-0.0530519771833209,1.01204966156099,-0.313228618821383,0.0021573867191277,-0.4084507258551,1.69571430170305,-4.07001873203777
27.655,-0.0830872248695395,1.67344418731184,-3.66948425269936,0.245248825604516,0.169394510440385,-0.0774172125201899,1.02363190326543,-0.384070458618319,0.0119261919733502,-0.545318872093118,1.57303611561299,-3.77011318594707
27.66,-0.0720427284941254,1.43833407972618,-3.11454531336354,0.244516606930371,0.141110684196661,-0.0936889039782459,0.933991986515592,-0.384013011639551,0.0258220253198923,-0.58645030771336,1.30177225110988,-3.07335405218736
27.665,-0.0466826493434327,1.2904760635473,-2.75128999710438,0.212951028495169,0.172789352732823,-0.124637965326791,0.890913929659322,-0.37019602431283,0.019531111903778,-0.575551853256773,1.13488491248621,-2.5998760504892
27.67,-0.0237568897330234,1.20121123161554,-2.48333852907683,0.187896189061594,0.188832272846822,-0.152708191135372,0.874772812220883,-0.366887095665321,0.0101714527178521,-0.583892813810524,1.01685521959514,-2.23404861217883
27.675,-0.0219392902948889,1.15485747477928,-2.32916017969778,0.21314117303202,0.157355776229175,-0.162890154648366,0.951120595667568,-0.402210638103459,0.00933768307146688,-0.691705869465936,0.916184782443021,-2.01345638271674
27.68,-0.043860405224689,0.991345517929625,-1.93800919462559,0.273940969470074,0.12108364567242,-0.146835143931891,0.968040889385022,-0.391564273475534,0.0189091453289874,-0.76546783847129,0.735813657636088,-1.60497116357463
27.685,-0.0700123222035267,0.724423828388342,-1.34548492133003,0.302393484551379,0.104384827276893,-0.136949390705155,0.938475534995795,-0.374710443913979,0.0432006644006012,-0.778931265257434,0.457593528794595,-0.973476525897053
27.69,-0.0782417473490524,0.521235429355242,-0.866884195885444,0.288811935503815,0.125927048805369,-0.184525458480057,0.950675188279234,-0.384335104969984,0.0786032346745297,-0.82250789494869,0.216811975199471,-0.432421951535414
27.695,-0.0729534670761116,0.304117519135649,-0.418377146810222,0.277280654429463,0.125224755014076,-0.197043091717326,0.938058759928833,-0.385730838774246,0.132247071352768,-0.889692862010091,0.0576400672664583,0.0553713660756737
27.7,-0.0505822684669348,0.0959701634016263,0.0427024298124587,0.258290660950203,0.118246928584581,-0.191373309318677,0.924779782345347,-0.391904932621263,0.158628749668264,-0.965998634836151,-0.0824501953321565,0.537068543257772
27.705,-0.0253552942299095,-0.0482580426873739,0.480145679774719,0.218689331946997,0.118950244346274,-0.207253774819991,0.90170856154641,-0.373911067305691,0.145095952299004,-0.982994118676814,-0.281332032564506,0.977233623966019
27.71,-0.0138176695155328,-0.139802455834373,0.992594099995521,0.206861445696933,0.105787254587532,-0.232392726689974,0.92048140536685,-0.411087773807058,0.185076319213759,-1.04911238825068,-0.559377700007135,1.54072933435045
27.715,-0.0122787242829533,-0.224155348515908,1.48776088462891,0.202707613853627,0.0947546582959184,-0.227165561655285,0.920189631450526,-0.501814814798101,0.225310092145933,-1.10271425471979,-0.835124716507697,2.08952742102637
27.72,-0.022977138684705,-0.349483037712837,1.80627179592806,0.182327209438322,0.0816750095327474,-0.186835975901276,0.881094308303452,-0.548461546743102,0.2015863933482,-1.07559998426029,-1.01062258672919,2.35301121520135
27.725,-0.0172754523123671,-0.492030294370191,2.11374047833211,0.169452173081567,0.0772274070483184,-0.204154522960425,0.903407348076194,-0.578876699307133,0.175386997790729,-1.13651014698793,-1.1437805926876,2.49445743458113
27.73,0.0312427798451574,-0.53941652228008,2.38130550313809,0.186698780584115,0.0939429808471336,-0.259348252255579,0.923154168293118,-0.589201198344099,0.166209387093941,-1.21768482306813,-1.27259515702617,2.78005284235194
27.735,0.105748369184086,-0.5041810061401,2.52516853825376,0.215822663764079,0.0821680712180762,-0.249515208242653,0.892563692054312,-0.580694164114414,0.180110393807885,-1.20885536026883,-1.3610682213623,3.18446416244947
27.74,0.153338145999288,-0.530401214784088,2.80766669635102,0.208189500621671,0.0816010778729781,-0.200164304027825,0.888717495121732,-0.591307835720221,0.204818714123532,-1.21486839265647,-1.49274394508434,3.5962219248861
27.745,0.165656161978472,-0.710037438845202,3.42849010385053,0.203198114634796,0.0964264824427812,-0.20266935219079,0.953089534674014,-0.661829240910057,0.223934932808052,-1.3361677121215,-1.76952420563127,4.21419658928405
27.75,0.135616055172393,-0.848530802954487,3.69225849990996,0.19480535161711,0.0942200751425221,-0.23413071804921,0.95327346913487,-0.69069164724168,0.241602254796543,-1.35618959231501,-1.88974778959504,4.44717371798435
27.755,0.0821543519147699,-0.907367747261853,3.61973406236345,0.171547739787549,0.0836647488439968,-0.242553013212152,0.884977967653815,-0.664390114043557,0.236517483601227,-1.27006213268451,-1.86374043373775,4.28401658901832
27.76,0.068356614624395,-0.988377579254053,3.76916178549707,0.146991254633765,0.0931157035139379,-0.25455293900011,0.85311821464493,-0.67265737121499,0.219842867848011,-1.25674532373522,-1.91190482479106,4.36979658346532
27.765,0.0900965093444716,-1.04869399461024,3.88221458119241,0.124505463371083,0.0929191343215282,-0.245955670778766,0.825576088987339,-0.685465960908539,0.208517276969391,-1.25427611951895,-1.91650825991708,4.46506728440986
27.77,0.109321176388612,-1.08318239579113,3.92196621697982,0.118916782059344,0.0920733060367748,-0.207193241564394,0.804845185566069,-0.661890102431899,0.203397513185636,-1.26449102366082,-1.92239414593957,4.5461438134857
27.775,0.125473178977291,-1.10712270050874,4.03283991492076,0.126709286764343,0.0736035937036387,-0.174569610883926,0.817322120885677,-0.667350133312144,0.20154412044056,-1.29435733321411,-1.96480154043459,4.64220283977257
27.78,0.137309377253852,-1.19765489710894,4.41124800579974,0.147948207109755,0.0684787599384625,-0.19892066892585,0.918275959561882,-0.735919816571597,0.18651319111455,-1.41108360615417,-2.11674429199183,5.03897782845032
27.785,0.125120706620335,-1.18182489117011,4.37658594546572,0.155759539530735,0.0584146663222299,-0.204835009075813,0.949596131921941,-0.746063583146429,0.171090356449861,-1.41624575047253,-2.11098007019781,5.01159868301324
27.79,0.116525267101643,-1.05341376432399,3.97601805740352,0.145306577804205,0.0646129585597449,-0.169457875356516,0.880470015298841,-0.664899849779095,0.176301103472945,-1.30618192376017,-1.9225258617558,4.54671281001723
27.795,0.11800663247095,-1.00121978458814,3.84760550909844,0.137606720926848,0.0575290429031584,-0.150827982780615,0.849581823203116,-0.652872427122862,0.200173655809405,-1.287534588089,-1.83988348619977,4.40423486588912
27.8,0.116263432840412,-0.917006340869226,3.72470478277647,0.112205000640557,0.0602992194762045,-0.14532288634422,0.840408327469027,-0.639489079300549,0.204779193943991,-1.26983790903982,-1.76706953795264,4.33399732045024
27.805,0.155747184908553,-0.792285485116278,3.22020188106026,0.0812128731761935,0.0857504715432156,-0.126606667387561,0.799198466583705,-0.572762500587942,0.186649369015259,-1.06479558792877,-1.5831253295998,3.83236600936724
27.81,0.282677797422534,-0.846785454339892,2.50380127228878,0.0610491458442012,0.0559607479173016,-0.128581951817716,0.754026189122472,-0.618485247445602,0.200410487353403,-0.872387990767429,-1.48696119044083,2.8352570955845
27.815,0.375778679462611,-0.922196415015356,1.86281451686208,0.0466233631278974,0.0341303986470634,-0.128998754061843,0.746564737199468,-0.68258559176648,0.278939532004387,-0.683552819654001,-1.42017012217006,1.88367024656412
27.82,0.336227063159549,-0.755226014042141,1.05939395899974,0.0153933432238101,0.000261340601371614,-0.0643345003026262,0.634974088215012,-0.673295322496324,0.419863569652684,-0.339040800931691,-1.04187169217604,0.991809913342325
27.825,0.231153069240493,-0.569829958002066,0.447891510105015,-0.0215292817732669,-0.0326491730617314,-0.00682463100488145,0.475385821367594,-0.71745171285695,0.671160571216072,-0.0629831047975445,-0.649039830761053,0.344695952796372
27.83,0.114431700574459,-0.505638490870281,0.358431670780164,-0.0757346508402726,-0.0375226449716763,0.0144237651511888,0.363752220557711,-0.835655082141069,0.961846177985165,0.123902635627842,-0.463372111484956,0.15228812507619
27.835,0.021818984423496,-0.504569610017796,0.418066411946355,-0.231576576604838,0.0114891145653878,0.0480677631275366,0.270720862842042,-0.893064135429035,1.11398898291675,0.307530053864634,-0.322507660487998,0.062870693435423
27.84,-0.0413120230810036,-0.573254935553763,0.46411076148337,-0.349466338687636,0.0266829514545282,0.157417310522866,0.215741993092713,-0.886078917614103,1.30629297446051,0.454539185908747,-0.186755804154928,-0.0704090308371461
27.845,-0.712003504503839,-0.630250948347943,0.864250889128943,-0.373264242714638,-0.389906235388486,-0.195082664382764,0.224277908856631,-0.988210380272864,0.835892533431296,0.844211236562062,0.477277693678756,0.405576506648013
27.85,-1.49940200343943,-0.645262492043781,1.22409194168955,-0.319587621922473,-0.716418827365114,-1.10730591487,0.16732198008172,-0.805837160923066,-0.740556499639139,1.12380124839171,1.0027973162795,1.38266384620356
27.855,-1.55480694814285,-0.694916461888049,1.05837014359913,-0.13758978408286,-0.520347848656355,-1.67818272258451,-0.128861231703884,-0.167477385856236,-1.93116207178747,1.04196941586052,0.648813824448304,1.60726006828359
27.86,-1.21952022769355,-0.719577566501672,0.892695096843556,0.0553107345733669,-0.140620539525569,-1.59078403890641,-0.392307577203436,0.440566721411781,-1.95167830829989,0.890011382086078,0.0944039217884113,0.91134836158309
27.865,-1.04809501135188,-0.741444782751309,0.940831834995423,0.12087811010717,0.224149828605415,-1.61505882673111,-0.498060647197053,0.943024272259762,-2.0606872345611,0.723617653014551,0.0835206872002138,0.464196299157833
27.87,-0.897442117072517,-0.697437283613652,0.937260238879304,0.13616560556565,0.549124273027367,-1.83793855546626,-0.635045082506885,1.38988008211269,-2.40746612409014,0.569812547782431,0.160224451640898,0.360938911838101
