2.833729670950520252e-02,1.064104701014734547e-02,2.511946866445438631e-01,5.204422291083519309e-02,8.397329206757511710e-02,7.403750156248711800e-02,-1.886141017803285094e-02,-4.826250954624248385e-02,6.423702732265000603e-02,1.944578812039260418e-01,1.554145510883821191e-01,-3.196871311255475713e-04,2.175156212795532062e-01,-1.451649117587661131e-01,1.589303598719350036e-02,-1.777867823753083998e-01,1.444574363270325901e-01,7.373282102552041611e-03,-1.661891973183657056e-01,-1.550329215227893298e-01,-8.174761056808416051e-04,3.236967066617029050e-03,-1.080281965230330985e-03,6.509363740502594788e-04,1.239485104987150636e-02,-8.268337498882623315e-03,1.326486614643917483e-01,1.824681759999999819e-01
2.961723465089868140e-02,1.108996473329172151e-02,2.529142743365411783e-01,6.133492916166997239e-02,6.533589253997820756e-02,7.249708760385557837e-02,-1.900716788187978984e-02,-5.159233805765774117e-02,7.983041340156167565e-02,1.938916137542884555e-01,1.558287139354845585e-01,-1.750210279444505495e-04,2.256472279348321619e-01,-1.416756597239437754e-01,1.920207221808573408e-02,-1.779474394951440497e-01,1.415555966504942198e-01,9.262322839789996140e-03,-1.656864370534286146e-01,-1.552663208698621955e-01,-6.958742746434770947e-04,3.236973014128001046e-03,-4.447782941003348544e-04,3.883563872230272091e-04,1.095470257776079599e-02,-7.153213991193249285e-03,1.380152557783931311e-01,2.011127469999999806e-01
3.181277557873108536e-02,1.151693225985854323e-02,2.548217895462506766e-01,8.049777060194719669e-02,6.000524049879247396e-02,7.422150234328422913e-02,-1.859075861581890171e-02,-5.242936554620060419e-02,9.683992598518445516e-02,1.933099766962702859e-01,1.562767074215791752e-01,-1.923365407315833257e-04,2.336837604637419519e-01,-1.381284460191678498e-01,2.212684801275062799e-02,-1.773837851764828999e-01,1.389386186944089052e-01,1.129789872695882713e-02,-1.652572780218170001e-01,-1.555223744487192195e-01,-4.978544757828483889e-04,2.809113956947717483e-03,9.251976683783433384e-05,1.611745610920656713e-04,9.200925755474013631e-03,-5.585071261214371793e-03,1.425115027845059723e-01,2.237234119999999826e-01
3.388525977193673072e-02,1.232087353198431205e-02,2.566460284212371268e-01,8.796122168579627310e-02,6.743315303964959873e-02,8.088222581227168251e-02,-2.035150361572812122e-02,-5.294508690383363525e-02,1.094878763332329946e-01,1.928081764081960858e-01,1.566375562736492533e-01,-2.649658727887080952e-04,2.430364256325403538e-01,-1.339486827669400804e-01,2.547629169140318978e-02,-1.759695089570116333e-01,1.361836527217711035e-01,1.340194600866078008e-02,-1.648626395432332414e-01,-1.558129188832629297e-01,-2.664846238143228890e-04,2.612230364859308672e-03,2.486178991932233746e-04,8.161799634626909418e-05,7.315792020699692609e-03,-3.351714829697305647e-03,1.427968255856189583e-01,2.437386509999999729e-01
3.575195502048562207e-02,1.356110493448561653e-02,2.582827983685132001e-01,9.643296572623974439e-02,7.756431896285563565e-02,7.995286101040210980e-02,-2.277894716483995149e-02,-5.280684218894157039e-02,1.197952660039489775e-01,1.924435399586931494e-01,1.568916527244882120e-01,-3.541790090550624029e-04,2.522074158692175216e-01,-1.296838887626507730e-01,2.853323095662351622e-02,-1.740624488668219561e-01,1.338521866179653297e-01,1.529637652296009752e-02,-1.645469222232056883e-01,-1.560575412579076893e-01,-3.953244658660482781e-05,2.441451176166968898e-03,1.896607482100101129e-04,-8.024917566931618089e-06,6.072917625225743299e-03,-1.714297377740157773e-03,1.408858119919339791e-01,2.624840739999999562e-01
3.730471600947284083e-02,1.514405575013247005e-02,2.597082409431719086e-01,9.532097759122680480e-02,8.448857794444988856e-02,6.950669147438183482e-02,-2.653317144833294144e-02,-5.308794496874297969e-02,1.288844142092805123e-01,1.922618975620183079e-01,1.570628491942882288e-01,-3.966404761741586129e-04,2.608048909543480565e-01,-1.255159351456620886e-01,3.133202726020160866e-02,-1.716806181213330340e-01,1.320486111611815228e-01,1.687700010206125839e-02,-1.643466226777673955e-01,-1.562573751874824501e-01,1.104074118275287324e-04,2.511246884719001583e-03,1.845298375566844433e-05,-1.231741902902352395e-04,5.283225107921561345e-03,-3.188440568624225247e-04,1.385398117364440018e-01,2.807929519999999846e-01
3.935136125203810009e-02,1.653432761456508082e-02,2.609201504679695138e-01,1.111456381337660171e-01,9.026185444983848838e-02,5.982315479995636148e-02,-2.925963845004369776e-02,-5.122634565643463533e-02,1.355875770199765074e-01,1.921537090478037391e-01,1.572165287295967939e-01,-4.552587970281899723e-04,2.690350944121169263e-01,-1.215333055582568794e-01,3.355553512491162016e-02,-1.689169594895094939e-01,1.307895700679109208e-01,1.841073021366625151e-02,-1.642988124742208178e-01,-1.563910220794199057e-01,2.454485777627344635e-04,2.247307071418126658e-03,4.110478352497357865e-05,-3.776599113961724230e-04,4.105263799997274643e-03,9.257555980323468447e-04,1.351073614044728533e-01,2.985899449999999677e-01
4.129775470861177938e-02,1.804839746526053224e-02,2.620799196212330595e-01,1.096133384033566305e-01,8.455083380353621558e-02,5.412962474096891241e-02,-3.308586548814905492e-02,-4.990670478977459606e-02,1.413574680259582217e-01,1.922177741522338168e-01,1.573160283797373216e-01,-4.542326067904661779e-04,2.766758900650339026e-01,-1.177916533207481881e-01,3.563030933673654033e-02,-1.657764100465425328e-01,1.299175862078080501e-01,1.963397398610512018e-02,-1.643687189297831641e-01,-1.564808018664751998e-01,2.913246754247007385e-04,2.371151391452895867e-03,5.380408918020835202e-05,-5.849853636828206182e-04,3.312665171016397452e-03,1.961023387012142492e-03,1.308134912038571573e-01,3.169138429999999729e-01
4.318582083086837387e-02,1.937113034296106956e-02,2.630099835269035236e-01,1.106947929277249665e-01,8.868849226088466875e-02,4.416950508587267482e-02,-3.601734608159484069e-02,-4.797735669617336079e-02,1.456727368412485679e-01,1.923767557769336389e-01,1.573993844744736859e-01,-4.515596585026923474e-04,2.839355270538148623e-01,-1.142146907046949628e-01,3.730674527966956755e-02,-1.625012603495327723e-01,1.294166389564110897e-01,2.069723842068064978e-02,-1.645397986855149375e-01,-1.565341157165614783e-01,3.314733976121420934e-04,2.404171662940513335e-03,1.770974148523860611e-04,-8.049010928738567277e-04,2.112212263968959135e-03,3.269423036815915801e-03,1.254944449538007156e-01,3.347585199999999483e-01
4.554620920191962408e-02,2.057442327337770036e-02,2.638453878518933760e-01,1.201658673424974011e-01,7.349452820822220678e-02,3.862759551639096539e-02,-3.806464867124691870e-02,-4.527666564945590638e-02,1.486665710773853732e-01,1.926458867789967444e-01,1.574305644039216967e-01,-4.477177049571163733e-04,2.906599729855308678e-01,-1.109190426028762583e-01,3.861986107180766237e-02,-1.589203805956768134e-01,1.292751613802775312e-01,2.162350176773641247e-02,-1.648578440893950781e-01,-1.565094806376545744e-01,3.527287080637046888e-04,2.342360914585152332e-03,3.157090157052524289e-04,-8.620816761857449852e-04,1.635857545920768119e-03,3.340863167996436546e-03,1.222527246364574494e-01,3.532268999999999548e-01
4.872094918576518746e-02,2.111439300408913741e-02,2.644611784451325054e-01,1.496595176269744365e-01,6.793243698261995644e-02,3.689472388756553922e-02,-3.704095518579014756e-02,-4.045115610056414235e-02,1.504679992135222466e-01,1.928668583880863707e-01,1.575079101224377831e-01,-4.919203605628904913e-04,2.971582852028753496e-01,-1.078743878748200241e-01,3.908218393942234498e-02,-1.553309499164644003e-01,1.294194461845803723e-01,2.250241296279922171e-02,-1.652229902452449772e-01,-1.564637479098155148e-01,4.272494743407582833e-04,1.719699520446041179e-03,6.662607327718363809e-04,-6.928894028537823692e-04,4.065139762101444617e-04,3.079975953762129591e-03,1.193962005659656989e-01,3.709294799999999226e-01
5.108229261015279077e-02,2.233759831009587624e-02,2.651117328692599306e-01,1.394819099589566513e-01,5.170428116967136500e-02,2.738765443063000821e-02,-3.955392230070402249e-02,-3.871038834017347802e-02,1.519194721399101389e-01,1.932325719304456013e-01,1.574861175135884028e-01,-4.225187711394983218e-04,3.029760813611906967e-01,-1.049191609103426737e-01,3.975258336875860110e-02,-1.516592219016110743e-01,1.296567821655802699e-01,2.261619550792981145e-02,-1.655538295081490086e-01,-1.564571592304027370e-01,3.728638843285574556e-04,2.270384991526063802e-03,5.967781399304098811e-04,-9.042147335900498984e-04,7.685055606021686924e-04,3.557725583688137183e-03,1.168039517712737979e-01,3.891503809999999342e-01
5.451512587879319555e-02,2.264572084892615966e-02,2.653571347432685523e-01,1.679185934111783185e-01,4.610500846153696430e-02,-4.248052572040222907e-05,-3.738684006252667585e-02,-3.259991475516585413e-02,1.519351097696991781e-01,1.934510606458453574e-01,1.574873555045300522e-01,-4.784677442318818492e-04,3.082676872018997871e-01,-1.022938872569173208e-01,3.890103246729514214e-02,-1.483768970798166886e-01,1.299534563088507177e-01,2.268248129322800871e-02,-1.659294677216937852e-01,-1.563848378006807982e-01,4.436468996601847974e-04,1.585482385683182477e-03,8.126218276105573674e-04,-1.462979632866958811e-03,-1.113704831781612203e-03,4.640325686132410268e-03,1.143676702505936615e-01,4.068024159999999445e-01
5.681854455064034443e-02,2.340616252526817043e-02,2.654213509672258553e-01,1.390072050998083508e-01,3.071387528527422597e-02,2.479977261977164751e-03,-3.839909249718785611e-02,-3.021605198390659927e-02,1.508821382115820287e-01,1.937850707986998322e-01,1.574504898225813354e-01,-4.564045586822730138e-04,3.124169051791003127e-01,-9.989727761963992925e-02,3.821234491576919884e-02,-1.452869639254527612e-01,1.301571018483183573e-01,2.213535972423893647e-02,-1.661738394679309616e-01,-1.563431689898176769e-01,4.306236312789166057e-04,2.018116797727267410e-03,7.315271956710933058e-04,-1.442987309337954299e-03,-8.257149336083875009e-04,5.325001990268581759e-03,1.114695896471906006e-01,4.255287649999999200e-01
6.094022727610304974e-02,2.320268226654957633e-02,2.649113328593686867e-01,1.754618069980588280e-01,4.090245899930516210e-02,-3.622454722766714486e-02,-3.357545668181247805e-02,-2.219316785830545424e-02,1.483538349478710494e-01,1.939577030025969040e-01,1.574521790840588409e-01,-5.919473445738986052e-04,3.162117642573081255e-01,-9.780526798472727323e-02,3.558762869364564402e-02,-1.426264917659453291e-01,1.304577696748756843e-01,2.157803261190355607e-02,-1.665605928901560950e-01,-1.562197818559614149e-01,5.883966732899433656e-04,5.823985053343631434e-04,9.475544579432212955e-04,-1.553409309666618473e-03,-3.288313583999783601e-03,5.444607550927166480e-03,1.086192263224278198e-01,4.443168639999999225e-01
6.377882914962025585e-02,2.343256950582493781e-02,2.640310606441760299e-01,1.680972089883751852e-01,-1.502791865266099591e-02,-6.758366793334534550e-02,-3.157965806058691399e-02,-1.996251072712983132e-02,1.462127974293004895e-01,1.943540893991740626e-01,1.573929434668701610e-01,-5.184107702750397886e-04,3.192514455617310731e-01,-9.565580348747515504e-02,3.360740667200293880e-02,-1.399755807828836907e-01,1.306379536754945780e-01,2.009439986119526678e-02,-1.668287146531662046e-01,-1.561177721043522648e-01,5.029229525879575641e-04,1.398473743536423741e-03,9.308990542483447546e-04,-2.867284390735956937e-03,-1.923631875918819763e-03,5.054935525265761426e-03,1.080697855751647229e-01,4.646594519999999173e-01
6.660843533633285796e-02,2.268173521803836662e-02,2.628104828901883794e-01,1.587894710084953032e-01,-3.057800447671710220e-02,-6.807942098090598304e-02,-2.739631202469209117e-02,-1.601759970912524852e-02,1.431313311414240119e-01,1.947624063748372714e-01,1.574620473268057153e-01,-4.798457582229201162e-04,3.217743346755583267e-01,-9.365064099937958630e-02,2.990995645976467221e-02,-1.376895674446188267e-01,1.304771815357302911e-01,1.791411785792577580e-02,-1.671925673368700738e-01,-1.561060749111130852e-01,4.658854068047010659e-04,1.388671418244899394e-03,9.651879735910623166e-04,-2.414933808880464963e-03,-1.393601369952315915e-03,3.907690780206902678e-03,1.091109117027506681e-01,4.824233049999999134e-01
6.897236523256845830e-02,2.256669311942276213e-02,2.609601679048870748e-01,1.524061085803417592e-01,-2.508263662961427234e-02,-1.381053720292923781e-01,-2.655408257621203957e-02,-1.300297778166944855e-02,1.384643427737310140e-01,1.951891658459443124e-01,1.575759184431774484e-01,-5.031198354046513858e-04,3.230878501918860168e-01,-9.162952290807284406e-02,2.611050564577648003e-02,-1.359125544169552946e-01,1.300889952383172954e-01,1.529343006695217319e-02,-1.675209408280500800e-01,-1.562606206802339692e-01,4.957671558245430867e-04,1.209372344947006513e-03,4.796592045904205697e-04,-3.720646796556390488e-03,-3.245309278838812324e-04,3.795345475797221382e-03,1.092036301664655457e-01,5.007214549999998709e-01
6.812482717363939344e-02,2.277900713655285278e-02,2.575773331206877015e-01,5.030041253098375964e-02,-3.068385901165931670e-02,-1.774884083776075427e-01,-3.211598168724124486e-02,-1.247962799980324375e-02,1.318171583508410405e-01,1.958067373136731237e-01,1.577719588219565205e-01,-3.159574819858381334e-04,3.220007639997515825e-01,-8.996997380133933686e-02,2.163049453318172805e-02,-1.355009107158441084e-01,1.286762718412736428e-01,1.088570808894905734e-02,-1.678200459141448442e-01,-1.566169020694659075e-01,4.061660064718293798e-04,2.672498347074192884e-03,-1.285797295247718399e-04,-1.531462423698654214e-03,-9.766533297561044366e-05,9.888610944199731356e-03,1.152893223195984168e-01,5.179698469999998167e-01
6.928006302505662628e-02,1.770180308941866204e-02,2.525995536203624603e-01,2.339316569084843450e-02,-4.053043810110558420e-02,-1.474847558589941487e-01,-1.761024997007706178e-02,3.514106593136574058e-03,1.237721146710895476e-01,1.965557889867076413e-01,1.586416379725436032e-01,-2.413304101937419240e-04,3.184794248731906419e-01,-8.847133556589209524e-02,1.332268090194949246e-02,-1.410350404651947165e-01,1.186700257865083291e-01,8.484152760736274335e-04,-1.675832545208767455e-01,-1.574173041017941366e-01,6.795297075360137240e-04,2.696597245182932780e-03,-1.575821055277648814e-04,-7.631545699323873978e-03,-2.423968234268413305e-02,-2.128553839093347277e-02,1.256011895421734192e-01,5.358731749999998684e-01
7.079108390482181934e-02,1.792426521805161668e-02,2.536435020119191530e-01,2.991984706547911044e-01,-1.546193241333995161e-01,1.086552941840675801e-01,-6.038414738881086284e-03,1.298906577661278552e-02,1.169877378800611017e-01,1.970761596342167354e-01,1.597674346784022648e-01,6.008778103448873158e-04,2.987083116403811966e-01,-7.995795151398647771e-02,-2.817216180749685175e-03,-1.422992012220052060e-01,1.198123247175307271e-01,1.270417174369314374e-03,-1.673762075720157394e-01,-1.567964417064085514e-01,2.316505452879138657e-03,-4.458013454944741855e-03,4.720132587948196352e-03,-1.700891517927122579e-02,3.117417486441552074e-02,3.518482845617928317e-02,1.214168125512669616e-01,5.531330109999998967e-01
7.221923152095978404e-02,2.011732593697929117e-02,2.556515056625987548e-01,1.657572250064111574e-01,1.118798892926534116e-02,1.217659238112814013e-01,-1.643539180787936468e-02,1.107647182462934837e-02,1.072691170682677775e-01,2.004654399282096433e-01,1.615588320278387169e-01,2.574719369430930778e-03,2.985081494253898904e-01,-8.191475455579495801e-02,-1.048108015420153938e-03,-1.416339035421767811e-01,1.199393263833658102e-01,4.474906395654161843e-04,-1.649215936970083174e-01,-1.566115092150433263e-01,4.786886743510083107e-03,-2.045388678625811342e-03,5.862314646119925338e-04,-1.190545609225432747e-02,3.294147273651412688e-02,3.481855887822253581e-02,1.092590464237402359e-01,5.708246229999999199e-01
7.299680681174861019e-02,2.179399379176970991e-02,2.557577037057375824e-01,7.288095802389593647e-02,6.597624436198704090e-02,7.037749371060664227e-02,-2.032774355935274696e-02,1.003756739458203269e-02,1.004781666295918030e-01,2.054964558718430367e-01,1.646801949685554600e-01,5.220317115638884245e-03,2.984420873460173484e-01,-8.312727463549947349e-02,-4.589722248831086451e-04,-1.410848466644893384e-01,1.200808808010651180e-01,2.669672270130470939e-04,-1.615136837092265853e-01,-1.560350188805579297e-01,7.345946947707373414e-03,-3.964086676036646280e-04,-1.097603151012890074e-03,-6.317839290680286705e-03,2.447292840562100003e-02,2.551006038844004509e-02,9.977748828347129950e-02,5.880250929999999432e-01
7.481844300531804992e-02,2.117895864631174144e-02,2.555702942120188226e-01,1.149750829042036349e-01,5.163957985848677268e-03,4.896345457524012290e-02,-1.382321062508596113e-02,9.525302003871024409e-03,9.539185680010099644e-02,2.118517417999174479e-01,1.682698920433658429e-01,8.325775374327531314e-03,2.983238115504260879e-01,-8.348259320481532519e-02,-5.823673577864867199e-04,-1.410929149612696054e-01,1.204201740628806361e-01,5.521863541804554465e-04,-1.571591492989023731e-01,-1.552892899746622923e-01,9.736797488542307463e-03,-9.418756782447481289e-04,6.708301145002010680e-04,-3.953444153822762222e-03,2.358149328925935456e-02,2.642090908072219219e-02,9.490814190834749586e-02,6.060471529999998941e-01
7.624308607563619333e-02,1.973857869311552993e-02,2.556603365246846171e-01,9.857358250823336498e-02,-2.821668549698459760e-02,3.442178333009543456e-02,-6.183833857017153983e-03,3.551044708744984305e-03,8.972635857762974176e-02,2.194652698534828028e-01,1.714750197848042002e-01,1.184379001286231178e-02,2.983302184001849211e-01,-8.389561817847458747e-02,-4.577258037194686089e-04,-1.410086993615174977e-01,1.208565804954107731e-01,5.163036995312314092e-04,-1.522700414754398768e-01,-1.542410824541038672e-01,1.180772174905501612e-02,2.158870473027117709e-04,1.668013058927008763e-03,-3.489537099312873918e-03,2.114517343298508156e-02,2.514847372109736690e-02,9.470320709084747990e-02,6.247837539999998580e-01
7.735004178787997786e-02,1.795362419277139743e-02,2.561668963195748994e-01,8.809569025900169936e-02,-5.043292040903984280e-02,3.307761009748941272e-02,3.715803742538869095e-03,-5.773950966451443963e-03,8.501698226938832204e-02,2.277818679485068831e-01,1.744762133706838914e-01,1.579771360152233683e-02,2.984889118306881528e-01,-8.423703198725004948e-02,-2.803662004488156867e-04,-1.409098623322787291e-01,1.211886835224980363e-01,3.405761366701755429e-04,-1.467450985994218915e-01,-1.530998396243936355e-01,1.361616472105685489e-02,1.608911755445965094e-03,2.086252458079568446e-03,-4.428331118225361553e-03,1.674815596804560616e-02,2.118807559676494368e-02,9.512969037414539808e-02,6.438016889999998993e-01
7.894327322379013356e-02,1.594255312171673905e-02,2.571627351685265017e-01,1.050001592082351748e-01,-7.150850566383325224e-02,4.813912671911474428e-02,1.539542228793137207e-02,-1.544056372748077097e-02,8.176378660313571300e-02,2.364897130624842303e-01,1.773806203616580257e-01,2.009857889838888995e-02,2.986541043573587295e-01,-8.443412561320853826e-02,-1.986451045816638107e-04,-1.409227337630719334e-01,1.214584786970942937e-01,2.124816031806956991e-04,-1.404918689779984242e-01,-1.519233653602904133e-01,1.521633142004708353e-02,1.983815291451116597e-03,2.497980350587154699e-03,-5.657025202532744469e-03,1.385511430353293660e-02,1.861119061034927774e-02,9.392031744870547871e-02,6.624689099999998554e-01
8.088881094928697391e-02,1.426297963275225712e-02,2.583849344897196643e-01,1.218894912078409276e-01,-7.825448980335134030e-02,6.214688258068887250e-02,2.459356614483822548e-02,-2.510659489637538308e-02,7.869536818820555002e-02,2.453321822230964955e-01,1.797596425257521335e-01,2.429265345100699650e-02,2.987964787274047240e-01,-8.478146233260175357e-02,-4.875293233655287445e-05,-1.409271533804978827e-01,1.217757448162938572e-01,3.413325627501761204e-05,-1.338218875093629689e-01,-1.506104219800765420e-01,1.660392593135821132e-02,2.104863461287079934e-03,2.234265463990189188e-03,-6.095841763419325432e-03,1.215541113981417030e-02,1.647459591260276926e-02,9.275533109770596474e-02,6.808750629999998916e-01
8.383659291864033192e-02,1.360867273053756148e-02,2.597355897610322262e-01,1.298110393228169568e-01,-6.070480864842084379e-02,6.129302307457831778e-02,2.873544552401162064e-02,-3.272872592402023550e-02,7.622488534034251029e-02,2.546733841187017733e-01,1.816160250824611355e-01,2.814434116363251359e-02,2.989058701151332542e-01,-8.529044008254435538e-02,1.221058397444367582e-04,-1.410467823765236828e-01,1.220728443735467905e-01,-1.609150067806925169e-04,-1.262296705041619505e-01,-1.491516957983497205e-01,1.819685558878899115e-02,2.108835596882584901e-03,1.267283293988813019e-03,-5.866435246688819251e-03,1.134944313151110655e-02,1.438681814234283804e-02,9.175245074392458788e-02,6.989121439999999019e-01
8.659287737016867215e-02,1.323627479123887576e-02,2.607296047973040598e-01,1.484725750775010011e-01,-4.600533146565521925e-02,5.266560291810327976e-02,3.168082429086651469e-02,-3.763294211878760037e-02,7.468159087611543623e-02,2.635083574725283762e-01,1.830052130792996778e-01,3.126529336520291608e-02,2.991054710981582709e-01,-8.577198830835609800e-02,2.479157506970930576e-04,-1.412116099092609878e-01,1.223893723227378466e-01,-2.748810770180999457e-04,-1.186941505779987721e-01,-1.477922050959976086e-01,1.958551192937906665e-02,1.781382140021186894e-03,4.755718680340984212e-04,-5.813830041148333738e-03,1.123091776118822528e-02,1.312453631222102075e-02,9.068733790179102361e-02,7.164452079999998890e-01
